task_id	name	hash	status	exit	cpus	memory	time	submit	start	complete	duration	%cpu	%mem	peak_rss	workdir
1	run_sim (1)	77/3084f6	CACHED	0	1	8589934592	10800000	1761249682898	1761249816489	1761258899732	9216834	98.0	0.3	2883805184	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/77/3084f619d4138ac4d336903ba19d58
2	run_sim (2)	d2/22467b	CACHED	0	1	8589934592	10800000	1761249678107	1761249816482	1761256264671	6586564	99.0	1.5	3101081600	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/d2/22467b2bfedec8c5f87a37f9d3868d
3	run_sim (3)	13/dbd8ac	CACHED	0	1	8589934592	10800000	1761249700879	1761249816505	1761253646192	3945313	98.3	0.3	3610746880	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/13/dbd8ac6b17705d26e8486ae6739fbf
9	run_sim (4)	ba/1953c0	CACHED	0	1	8589934592	10800000	1761249688889	1761249816496	1761253338986	3650097	97.4	0.3	3468607488	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/ba/1953c0ac61b3e8006d827b4dba96a1
5	pbs (Papuan 1)	34/d04c6e	CACHED	0	1	17179869184	7200000	1761258904819	1761258984732	1761259429747	524928	97.4	3.9	10304839680	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/34/d04c6e5f8c4db2225bb150834d3130
10	xpehh (Papuan 2)	45/99851f	CACHED	0	1	25769803776	7200000	1761256264885	1761256279670	1761257369700	1104815	96.8	1.8	20522196992	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/45/99851fb4dfe4229d1e11231545ac6a
4	vcfsubset (Papuan chr1)	be/013c6d	CACHED	0	1	4294967296	3600000	1761258910820	1761258984737	1761259134740	223920	96.2	0.0	86437888	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/be/013c6de37a85289429289df634fee6
6	pbs (Papuan 2)	8c/a3cd4d	CACHED	0	1	17179869184	7200000	1761256269791	1761256279674	1761256694698	424907	97.6	3.8	10019041280	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/8c/a3cd4dbd5831f5693e70273738c600
7	vcfsubset (Papuan chr2)	fb/6a63da	CACHED	0	1	4294967296	3600000	1761256275781	1761256279681	1761256429681	153900	96.1	0.0	86401024	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/fb/6a63dadcb15aa8fc96d8df11e3fa63
12	xpehh (Papuan 3)	21/54c2fb	CACHED	0	1	25769803776	7200000	1761253676540	1761253747349	1761254744669	1068129	94.8	8.3	16891457536	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/21/54c2fbbf0f9bb293250aff13202f1f
8	xpehh (Papuan 1)	d1/8dfb74	CACHED	0	1	25769803776	7200000	1761258899856	1761258984727	1761260194767	1294911	98.7	10.4	21093957632	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/d1/8dfb747fc72d36fb62d2e369e9edc5
14	xpehh (Papuan 4)	bd/312822	CACHED	0	1	25769803776	7200000	1761253339088	1761253432026	1761254284638	945550	97.6	1.5	16255750144	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/bd/312822a31c63a333a3193e8fd43740
11	run_sim (5)	c8/77bd24	CACHED	0	1	8589934592	10800000	1761249694951	1761249816500	1761253035461	3340510	98.1	0.3	3311427584	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/c8/77bd249bb68843c7af634b3057d2df
13	run_sim (6)	b8/505f07	CACHED	0	1	8589934592	10800000	1761249706909	1761249816515	1761253005449	3298540	98.6	0.2	1984274432	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/b8/505f0718b44aec6a60be773e33c683
18	pbs (Papuan 3)	38/c0e6d8	CACHED	0	1	17179869184	7200000	1761253660843	1761253724874	1761254049628	388785	97.6	3.1	8222629888	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/38/c0e6d863268faf5436318f85df018a
19	pbs (Papuan 4)	5f/5ca8e3	CACHED	0	1	17179869184	7200000	1761253344082	1761253432041	1761253772907	428825	97.3	3.1	7929495552	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/5f/5ca8e332f9fe2210570b43131e8909
21	xpehh (Papuan 5)	e5/35fec8	CACHED	0	1	25769803776	7200000	1761253053836	1761253135501	1761254039613	985777	96.6	7.6	15394045952	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/e5/35fec8d863af65fc4bcb963c707ed0
16	vcfsubset (Papuan chr3)	fb/e2718f	CACHED	0	1	4294967296	3600000	1761253665786	1761253724889	1761253852810	187024	92.7	0.0	86859776	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/fb/e2718f13b9498ae2f55a2d5ebdb8b2
17	vcfsubset (Papuan chr4)	24/1718d0	CACHED	0	1	4294967296	3600000	1761253350068	1761253434354	1761253577338	227270	83.8	0.0	86073344	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/24/1718d0e32adef14b9e02371f2f1c96
23	xpehh (Papuan 6)	d1/e09d08	CACHED	0	1	25769803776	7200000	1761253005552	1761253125129	1761253947812	942260	98.2	7.2	14597521408	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/d1/e09d087facf5a1c03f4746d6ac5c1b
15	run_sim (7)	3a/573207	CACHED	0	1	8589934592	10800000	1761249712893	1761249816520	1761252787374	3074481	98.8	0.2	1961766912	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/3a/57320794d3b2e041628a42cb45705c
22	pbs (Papuan 5)	a7/249398	CACHED	0	1	17179869184	7200000	1761253058315	1761253135504	1761253440272	381957	96.0	2.9	7509528576	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/a7/2493980b5922d08d32de70909e6d61
25	pbs (Papuan 6)	8f/30a7ff	CACHED	0	1	17179869184	7200000	1761253019049	1761253129902	1761253459368	440319	90.5	2.7	7106195456	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/8f/30a7ff444cee3e9b94f61f48298aef
24	vcfsubset (Papuan chr6)	5f/ee67aa	CACHED	0	1	4294967296	3600000	1761253019028	1761253129895	1761253258989	239961	84.3	0.0	86888448	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/5f/ee67aa876ac9f63ce6794c63233be3
27	pbs (Papuan 7)	22/90b1cc	CACHED	0	1	17179869184	7200000	1761252798483	1761252822396	1761253085488	287005	97.3	2.5	6633746432	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/22/90b1cc86b8e8b8afae8ed2228e89af
26	xpehh (Papuan 7)	5e/5ac669	CACHED	0	1	25769803776	7200000	1761252787569	1761252822371	1761253614875	827306	94.5	6.7	13516693504	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/5e/5ac669bc6990b2d0a913ef43832df9
20	vcfsubset (Papuan chr5)	91/7dffad	CACHED	0	1	4294967296	3600000	1761253048945	1761253129911	1761253233970	185025	96.7	0.0	87064576	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/91/7dffad76a8f814a5b0fe10d24fa13f
28	vcfsubset (Papuan chr7)	7e/bbaca3	CACHED	0	1	4294967296	3600000	1761252792483	1761252822388	1761252937882	145399	85.8	0.0	86786048	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/7e/bbaca33583f61fe7bec36ab4b945ed
30	run_sim (9)	99/294f78	CACHED	0	1	8589934592	10800000	1761249718874	1761249816523	1761251997365	2278491	98.6	0.1	1513009152	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_1/99/294f7895c80443db62b2191e03fe58
