task_id	name	hash	status	exit	cpus	memory	time	submit	start	complete	duration	%cpu	%mem	peak_rss	workdir
21	run_sim (21)	f5/13d254	COMPLETED	0	1	8589934592	10800000	1761425022675	1761425028094	1761425453120	430445	96.9	0.3	790650880	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/f5/13d2542d690fe4429a44f88e3c1793
24	vcfsubset (Papuan chr21)	e7/96c1c5	COMPLETED	0	1	4294967296	3600000	1761425464853	1761425468113	1761425498118	33265	92.5	0.0	81661952	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/e7/96c1c56d4126afde62e6de5e9c0dc9
23	pbs (Papuan 21)	82/35fcd1	COMPLETED	0	1	17179869184	3600000	1761425453933	1761425458166	1761425513121	59188	95.3	0.1	1613414400	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/82/35fcd1f681856dc48819786cfa04f1
22	run_sim (22)	dd/6349db	COMPLETED	0	1	8589934592	10800000	1761425034664	1761425038159	1761425523122	488458	97.1	0.1	937254912	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/dd/6349dbbed3b90291864554e475ccf6
26	vcfsubset (Papuan chr22)	4d/c4df80	COMPLETED	0	1	4294967296	3600000	1761425534360	1761425538145	1761425568122	33762	92.9	0.0	81813504	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/4d/c4df807436ca5babb74671a0ab5f58
27	pbs (Papuan 22)	30/1c76e7	COMPLETED	0	1	17179869184	3600000	1761425523495	1761425528120	1761425578170	54675	95.7	0.1	1603022848	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/30/1c76e72e652fdadf8158826b74a778
25	xpehh (Papuan 21)	a8/42ad1f	COMPLETED	0	1	25769803776	7200000	1761425458847	1761425463111	1761425628128	169281	97.7	0.1	3090788352	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/a8/42ad1f2de9f4d24ec35dddc23a7c86
28	xpehh (Papuan 22)	81/cac51f	COMPLETED	0	1	25769803776	7200000	1761425528343	1761425533144	1761425693131	164788	97.8	0.1	3084886016	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/81/cac51f0dda2dd8bc5d1fd050823260
19	run_sim (19)	8c/ab456f	COMPLETED	0	1	8589934592	10800000	1761425016674	1761425018089	1761426198184	1181510	98.0	0.3	847302656	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/8c/ab456f6fd20e71af16b69ed1f9ff37
20	run_sim (20)	0a/a1dd75	COMPLETED	0	1	8589934592	10800000	1761425028759	1761425033091	1761426208171	1179412	97.2	0.7	1490030592	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/0a/a1dd757df9327549456ec8a7564884
31	vcfsubset (Papuan chr19)	08/d6dfd8	COMPLETED	0	1	4294967296	3600000	1761426209451	1761426213162	1761426253165	43714	94.3	0.0	81825792	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/08/d6dfd8727f2f46f9d85c62d25e25f9
32	vcfsubset (Papuan chr20)	99/0b89fb	COMPLETED	0	1	4294967296	3600000	1761426215337	1761426218180	1761426263171	47834	94.4	0.0	81711104	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/99/0b89fb3439147bb4bb62b950f5989a
30	pbs (Papuan 19)	80/1ce131	COMPLETED	0	1	17179869184	3600000	1761426203406	1761426208176	1761426313168	109762	96.8	0.9	2518835200	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/80/1ce1317f4db9ee22ffaffd7538dc98
33	pbs (Papuan 20)	11/838599	COMPLETED	0	1	17179869184	3600000	1761426221335	1761426223174	1761426318183	96848	96.8	0.2	2800508928	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/11/838599ce223605583899d11cf3446a
29	xpehh (Papuan 19)	e7/4a787f	COMPLETED	0	1	25769803776	7200000	1761426198454	1761426203199	1761426463174	264720	97.9	0.3	5020405760	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/e7/4a787f42d85ffcb8e0d5ed1ce99530
14	run_sim (14)	8b/073daa	COMPLETED	0	1	8589934592	10800000	1761424986664	1761424993121	1761426513176	1526512	98.5	0.1	1333358592	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/8b/073daa92ec976f599364ca986c9bae
34	xpehh (Papuan 20)	d4/c5bf1f	COMPLETED	0	1	25769803776	7200000	1761426227335	1761426228181	1761426523179	295844	98.0	0.5	5600825344	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/d4/c5bf1fb7685251c0c889f42ea16a6b
18	run_sim (18)	7a/2e23ec	COMPLETED	0	1	8589934592	10800000	1761425004670	1761425008094	1761426538200	1533530	98.3	0.3	1010556928	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/7a/2e23ec106702cfdd6b6e5a99d37cdd
36	vcfsubset (Papuan chr14)	0c/5b4046	COMPLETED	0	1	4294967296	3600000	1761426513373	1761426518174	1761426573176	59803	95.6	0.0	81993728	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/0c/5b4046d499e4401f570e3e9fcb7232
39	vcfsubset (Papuan chr18)	44/ecd441	COMPLETED	0	1	4294967296	3600000	1761426543378	1761426548191	1761426603179	59801	95.4	0.0	81686528	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/44/ecd4417411dfa2530dcab383d5b65c
37	pbs (Papuan 14)	dd/bdb560	COMPLETED	0	1	17179869184	3600000	1761426524340	1761426528179	1761426643178	118838	97.5	0.3	3777593344	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/dd/bdb560a56ecb7b368cbbc185e3a8ff
13	run_sim (13)	cc/45b7d5	COMPLETED	0	1	8589934592	10800000	1761424980719	1761424983089	1761426658205	1677486	98.6	0.1	1138573312	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/cc/45b7d510632c3b2ac05ebdab507292
38	pbs (Papuan 18)	88/99bfca	COMPLETED	0	1	17179869184	3600000	1761426538380	1761426543175	1761426678180	139800	97.2	1.3	3474415616	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/88/99bfca291a2fed40d1109ce79960cd
42	vcfsubset (Papuan chr13)	56/ed93ff	COMPLETED	0	1	4294967296	3600000	1761426663299	1761426668179	1761426728184	64885	95.2	0.0	81559552	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/56/ed93fffc6f02cb0c4f94f6c895a274
17	run_sim (17)	71/ab22bb	COMPLETED	0	1	8589934592	10800000	1761425010671	1761425013094	1761426793183	1782512	98.4	0.4	1409294336	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/71/ab22bb1bff73eb4813dda14a6f23c9
43	pbs (Papuan 13)	11/f8bf05	COMPLETED	0	1	17179869184	3600000	1761426669377	1761426673183	1761426818188	148811	97.0	0.4	4094504960	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/11/f8bf051e5f456c948e2214fc2e7887
45	vcfsubset (Papuan chr17)	85/7ef91c	COMPLETED	0	1	4294967296	3600000	1761426798310	1761426803186	1761426858186	59876	95.6	0.0	87089152	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/85/7ef91c8aa76a7165580148f8508894
16	run_sim (16)	b3/933e43	COMPLETED	0	1	8589934592	10800000	1761424998689	1761425003091	1761426873188	1874499	98.4	0.4	1144766464	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_7/b3/933e43d5df03e51e65c56dc4e7d98b
