task_id	name	hash	status	exit	cpus	memory	time	submit	start	complete	duration	%cpu	%mem	peak_rss	workdir
2	run_sim (2)	67/f3de9d	CACHED	0	1	8589934592	10800000	1761424760763	1761424763797	1761430839000	6078237	99.0	1.2	2555768832	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_6/67/f3de9dddb8c69a6eb868a4f82b9de6
1	run_sim (1)	1f/d84fdd	CACHED	0	1	8589934592	10800000	1761424765560	1761424768800	1761431649020	6883460	99.0	1.2	2687295488	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_6/1f/d84fdd43ee6eac6bce3be93a6ee5ab
9	pbs (Papuan 1)	36/ded663	CACHED	0	1	17179869184	3600000	1761431654130	1761431659020	1761432089043	434913	98.3	4.1	10432262144	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_6/36/ded6635314afa8f13237d8c3cb2d17
5	xpehh (Papuan 2)	78/c1f5c0	CACHED	0	1	25769803776	7200000	1761430839229	1761430844003	1761431994043	1154814	98.9	10.2	20499103744	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_6/78/c1f5c08990f029eaadb17e3eb2d53e
4	vcfsubset (Papuan chr2)	98/15eb08	CACHED	0	1	4294967296	3600000	1761430850167	1761430854003	1761430999006	148839	97.4	0.0	81793024	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_6/98/15eb08326d63b2b722e88112b166ff
8	xpehh (Papuan 1)	48/a7c01c	CACHED	0	1	25769803776	7200000	1761431660135	1761431664032	1761432794074	1133939	98.6	1.9	21362413568	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_6/48/a7c01c2affbd5594c2626bd3f4c6bc
6	pbs (Papuan 2)	6f/13fe03	CACHED	0	1	17179869184	3600000	1761430844117	1761430849003	1761431234011	389894	98.5	3.8	10021539840	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_6/6f/13fe03db4b64bc67008cc8040f7d80
7	vcfsubset (Papuan chr1)	86/1279d6	CACHED	0	1	4294967296	3600000	1761431649330	1761431654020	1761431809036	159706	96.9	0.0	81612800	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_6/86/1279d6029a03a0a4546b4d1dd196d5
10	run_sim (4)	2b/a78bb3	CACHED	0	1	8589934592	10800000	1761424771550	1761424773788	1761428708945	3937395	98.8	1.4	3393167360	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_6/2b/a78bb3f2774286fe580e6c8f88aa4f
3	run_sim (3)	05/19483d	CACHED	0	1	8589934592	10800000	1761424783505	1761424788783	1761429738972	4955467	99.0	0.9	2257842176	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_6/05/19483d1c23a0e52215ee8c0b3dffd0
17	xpehh (Papuan 3)	a4/d95884	CACHED	0	1	25769803776	7200000	1761429750083	1761429753982	1761430698997	948914	98.9	8.4	16874442752	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_6/a4/d9588465921d8f4a164a7f3121fb5b
13	xpehh (Papuan 4)	c4/7bd8d3	CACHED	0	1	25769803776	7200000	1761428709170	1761428713947	1761429588973	879803	94.7	1.5	16112476160	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_6/c4/7bd8d317edc4964aff0bfa8fd02278
12	pbs (Papuan 4)	2f/bbe2d3	CACHED	0	1	17179869184	3600000	1761428720044	1761428723969	1761429028959	308915	98.1	3.0	7893721088	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_6/2f/bbe2d3b691092ba52f4d69d8c1ce26
16	pbs (Papuan 3)	6e/2488e7	CACHED	0	1	17179869184	3600000	1761429744082	1761429748973	1761430103980	359898	96.3	3.1	8218161152	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_6/6e/2488e7a9498574ccfe5cf443de6133
19	vcfsubset (Papuan chr3)	e8/a0ccfd	CACHED	0	1	4294967296	3600000	1761429739171	1761429743976	1761429868978	129807	95.1	0.0	81653760	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_6/e8/a0ccfde951ca11f076bda2cdaf048e
18	vcfsubset (Papuan chr4)	1a/70d069	CACHED	0	1	4294967296	3600000	1761428714044	1761428718945	1761428833949	119905	97.1	0.0	81616896	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_6/1a/70d06947ef595b29fa765c3ad651d7
11	run_sim (5)	b6/6e989c	CACHED	0	1	8589934592	10800000	1761424777484	1761424783784	1761428428933	3651449	98.9	1.2	2426613760	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_6/b6/6e989cb294daa5e645e387ad0abed2
14	run_sim (6)	9a/d9e057	CACHED	0	1	8589934592	10800000	1761424789486	1761424793788	1761428743950	3954464	99.0	0.6	1847296000	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_6/9a/d9e057e5d3639e62b46a130b935217
15	run_sim (7)	35/4452d4	CACHED	0	1	8589934592	10800000	1761424795478	1761424798790	1761428658939	3863461	98.9	0.7	1929310208	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_6/35/4452d4d1cb3c43388db317be202a70
25	pbs (Papuan 6)	03/0c7efb	CACHED	0	1	17179869184	3600000	1761428744083	1761428748945	1761429033956	289873	97.7	2.8	7181017088	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_6/03/0c7efbf622e8cfe8539c0f897f0c0c
22	xpehh (Papuan 5)	b8/535e77	CACHED	0	1	25769803776	7200000	1761428440122	1761428443937	1761429313967	873845	98.7	7.6	15416868864	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_6/b8/535e77daeca46e1c7b84e765de938c
21	pbs (Papuan 5)	41/af9f06	CACHED	0	1	17179869184	3600000	1761428429172	1761428433933	1761428723949	294777	98.1	2.9	7517564928	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_6/41/af9f06240d188dc9004f9dc48269be
24	xpehh (Papuan 6)	e4/6730db	CACHED	0	1	25769803776	7200000	1761428755074	1761428758951	1761429523971	768897	97.6	1.3	14620073984	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_6/e4/6730db5d932e5f392585dd94979387
20	vcfsubset (Papuan chr5)	93/13b981	CACHED	0	1	4294967296	3600000	1761428434125	1761428438936	1761428548937	114812	97.1	0.0	81563648	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_6/93/13b981d25821c6fd3c31cff491d629
23	vcfsubset (Papuan chr6)	1e/b5a0fc	CACHED	0	1	4294967296	3600000	1761428749071	1761428753977	1761428858952	109881	96.8	0.0	81772544	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_6/1e/b5a0fcf57050ac7b4dd57efa6c210e
29	pbs (Papuan 7)	11/0651cc	CACHED	0	1	17179869184	3600000	1761428659097	1761428663942	1761428928958	269861	98.0	2.5	6669713408	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_6/11/0651ccec8aa53444d1cf4b21e0ad42
