task_id	name	hash	status	exit	cpus	memory	time	submit	start	complete	duration	%cpu	%mem	peak_rss	workdir
21	run_sim (21)	31/22f902	COMPLETED	0	1	8589934592	10800000	1761399365493	1761399370052	1761399730057	364564	96.3	0.1	799657984	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_5/31/22f902c58de155905bdd36d51e68c8
24	vcfsubset (Papuan chr21)	ac/46ed1a	COMPLETED	0	1	4294967296	3600000	1761399741746	1761399745058	1761399775061	33315	94.1	0.0	86159360	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_5/ac/46ed1a6223490f368d1d9ce70d6ffa
23	pbs (Papuan 21)	a8/7bdb00	COMPLETED	0	1	17179869184	3600000	1761399735740	1761399740068	1761399805060	69320	96.8	0.6	1659408384	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_5/a8/7bdb00fe5bc5892b0929325c8037cf
22	run_sim (22)	04/74ddc0	COMPLETED	0	1	8589934592	10800000	1761399371496	1761399375093	1761399860070	488574	97.1	0.1	940736512	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_5/04/74ddc0036ec1f0095c6687c193f594
26	vcfsubset (Papuan chr22)	b7/f709f0	COMPLETED	0	1	4294967296	3600000	1761399871217	1761399875064	1761399900066	28849	93.5	0.0	86089728	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_5/b7/f709f0f7e167ddf2b3f701aa2d8704
25	xpehh (Papuan 21)	1a/841452	COMPLETED	0	1	25769803776	7200000	1761399730787	1761399735087	1761399920067	189280	96.3	1.6	3274674176	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_5/1a/841452133e730ba7e680e14d08a540
28	pbs (Papuan 22)	21/21d143	COMPLETED	0	1	17179869184	3600000	1761399865245	1761399870063	1761399920074	54829	95.4	0.1	1609502720	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_5/21/21d1437b6e59c5583eb9c14fe2de84
27	xpehh (Papuan 22)	76/c7cba7	COMPLETED	0	1	25769803776	7200000	1761399860296	1761399865064	1761400020070	159774	97.9	0.1	3106226176	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_5/76/c7cba7519858c1b8fc0c61d32d7ef6
20	run_sim (20)	84/50e7b2	COMPLETED	0	1	8589934592	10800000	1761399359602	1761399365040	1761400375087	1015485	98.0	0.1	884813824	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_5/84/50e7b21c8428ff617a46feed74d98c
19	run_sim (19)	5e/f20b4c	COMPLETED	0	1	8589934592	10800000	1761399353494	1761399355039	1761400400087	1046593	98.0	0.4	853102592	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_5/5e/f20b4c38f42e0c649be4c5c9fe70e5
29	vcfsubset (Papuan chr20)	27/aa2ae8	COMPLETED	0	1	4294967296	3600000	1761400375356	1761400380085	1761400425088	49732	94.2	0.0	86147072	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_5/27/aa2ae8ab9203b8c3cd2d7ac8ca7450
34	vcfsubset (Papuan chr19)	1e/aff031	COMPLETED	0	1	4294967296	3600000	1761400411202	1761400415086	1761400455117	43915	94.7	0.0	86351872	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_5/1e/aff031d7f060038af0715a0a659cb0
32	pbs (Papuan 19)	c1/ad5417	COMPLETED	0	1	17179869184	3600000	1761400405205	1761400410086	1761400490096	84891	96.5	0.2	2527989760	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_5/c1/ad541795fb8d3c65b5828ef695aaab
30	pbs (Papuan 20)	cf/e589be	COMPLETED	0	1	17179869184	3600000	1761400380285	1761400385086	1761400495125	114840	96.6	1.2	2786811904	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_5/cf/e589be025972e67d123178f1397cd2
31	xpehh (Papuan 20)	aa/7e47f1	COMPLETED	0	1	25769803776	7200000	1761400386273	1761400390091	1761400675104	288831	97.8	0.5	5545275392	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_5/aa/7e47f196cd53051dfdd5252114bf37
33	xpehh (Papuan 19)	d9/867351	COMPLETED	0	1	25769803776	7200000	1761400400268	1761400405087	1761400685104	284836	98.0	2.4	5065404416	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_5/d9/867351caa2ada9b2c73693f6457e99
17	run_sim (17)	bb/2b6932	COMPLETED	0	1	8589934592	10800000	1761399335517	1761399340035	1761400690104	1354587	98.3	0.1	1078583296	/gpfs/gibbs/pi/tucci/pfr8/nextflow_scratch/PIBv1_sims_5/bb/2b693253abf856bc5261eeaa911294
